product_id,product_category_name_english,total_quantity_sold,total_revenue,avg_price,avg_freight_value,avg_review_score
a02d0123079f4ae96001ba2010d1a2df,construction_tools_lights,56,16238.5,241.96428571428572,48.00892857142857,4.125
431d674f9a4fbd0957ecf6ba3fcb6899,telephony,53,15966.71,279.5930188679245,21.66566037735849,4.320754716981132
f49e985b4cb2d0543890d6dd00077663,small_appliances_home_oven_and_coffee,19,15722.55,767.8947368421053,59.607894736842105,4.368421052631579
4aa6014eceb682077f9dc4bffebc05b0,housewares,47,15621.16,291.1853191489362,41.17978723404256,4.25531914893617
8c292ca193d326152e335d77176746f0,health_beauty,89,15201.61,153.7865168539326,17.01808988764045,4.134831460674158
470433f95ba906e17efac3fce39e9ffd,computers_accessories,5,15200.56,2999.89,40.222,4.8
87feb07adc221a4c6cdf051ea1afd0ff,home_appliances_2,7,15138.11,2110.0,52.58714285714286,4.857142857142857
bee2e070c39f3dd2f6883a17a5f0da45,computers_accessories,79,14764.25,170.8860759493671,16.003164556962027,4.037974683544304
f4f67ccaece962d013a4e1d7dc3a61f7,auto,56,14747.13,234.6392857142857,28.702321428571427,4.410714285714286
08574b074924071f4e201e151b152b4e,garden_tools,110,14745.46,94.85727272727271,39.19236363636364,4.0636363636363635
4fcb3d9a5f4871e8362dfedbdb02b064,auto,89,14709.35,144.03707865168542,21.236516853932585,4.325842696629214
a92930c327948861c015c919a0bcb4a8,watches_gifts,156,14609.79,77.96794871794872,15.684551282051283,3.8141025641025643
ee406bf28024d97771c4b1e8b7e8e219,cool_stuff,89,14273.53,143.47314606741574,16.90359550561798,4.056179775280899
595fac2a385ac33a80bd5114aec74eb8,perfumery,104,14002.68,119.24038461538461,15.400769230769232,4.4326923076923075
4298b7e67dc399c200662b569563a2b2,computers_accessories,87,13955.34,141.72183908045977,18.684367816091953,3.67816091954023
656e0eca68dcecf6a31b8ececfabe3e8,computers_accessories,134,13928.31,88.89037313432836,15.052238805970148,4.126865671641791
c6dd917a0be2a704582055949915ab32,cool_stuff,120,13824.96,98.9035,16.3045,4.241666666666666
42a2c92a0979a949ca4ea89ec5c7b934,housewares,177,13777.77,59.38813559322033,18.452372881355934,3.92090395480226
3fbc0ef745950c7932d5f2a446189725,health_beauty,149,13680.15,65.75510067114094,26.057986577181207,3.7986577181208054
5769ef0a239114ac3a854af00df129e4,fixed_telephony,8,13664.08,1680.0,28.01,1.0
0433830caca22b01a0f477d31307b043,small_appliances_home_oven_and_coffee,7,13625.64,1884.7142857142858,61.80571428571428,4.285714285714286
13db47eae724e2848e12b71a617a3a41,audio,26,13525.39,499.71730769230766,20.490000000000002,3.5
24c66f106f642621e524291a895c9032,health_beauty,65,13273.960000000001,181.9,22.31476923076923,4.384615384615385
44fc450365728c413fefc547592626be,small_appliances,15,13146.53,852.5333333333333,23.901999999999997,3.3333333333333335
e4d325bd1eea550509bdbbc5c3301fc1,perfumery,33,12829.09,366.25030303030303,22.51,4.363636363636363
25292482a61cb3298df8dbe15ea69daf,health_beauty,10,12827.210000000001,1254.65,28.071000000000005,4.3
fe6a9515d655fa7936b8a7c841039f34,cool_stuff,40,12751.31,250.4,68.38275,4.225
36f60d45225e60c7da4558b070ce4b60,computers_accessories,126,12713.34,88.50373015873016,12.39579365079365,3.2182539682539684
4fe644d766c7566dbc46fb851363cb3b,art,105,12617.02,100.98885714285714,19.173238095238094,3.742857142857143
dc404a1496a08f9f5540c8b5d4b92925,toys,38,12469.34,306.9342105263158,21.206315789473685,4.447368421052632
af0a99476d96dcc1a1baa7c0d9ff6b9d,health_beauty,22,12451.5,538.1954545454545,27.781818181818185,3.6818181818181817
ddceb6eef6af67e9fbbd4c148dbe5fd9,cool_stuff,51,12215.68,212.34764705882353,27.17549019607843,4.333333333333333
4c2394abfbac7ff59ec7a420918562fa,health_beauty,120,12205.38,84.99,16.7215,3.775
78efe838c04bbc568be034082200ac20,furniture_decor,101,12027.12,95.50693069306931,23.573465346534654,4.376237623762377
afeeea6271148ee1bb15173b8187c431,telephony,53,11990.789999999999,204.7947169811321,21.446603773584908,4.452830188679245
2ffdf10e724b958c0f7ea69e97d32f64,watches_gifts,52,11939.28,209.9346153846154,19.666923076923077,3.1923076923076925
84f456958365164420cfc80fbe4c7fab,bed_bath_table,108,11828.97,92.9274074074074,16.600092592592592,3.25
cc971e0365873137b8bef2ebad633e6f,cool_stuff,46,11679.33,232.81608695652176,21.082391304347826,4.391304347826087
2a5806f10d0f00e5ad032dd2e3c8806e,office_furniture,53,11390.050000000001,171.34849056603775,43.558113207547166,3.2830188679245285
cac9e5692471a0700418aa3400b9b2b1,baby,88,11338.91,112.23704545454547,16.614204545454545,4.170454545454546
5237739bb5fee495dbd337755a138660,watches_gifts,12,11324.84,915.5041666666666,28.2325,4.166666666666667
9c5cec867c62c0ec4674b002eb1c3e0c,home_appliances,10,11310.98,1054.0,77.098,4.7
29427de7f8a9ee983d9dbc51cec569b4,cool_stuff,96,11270.44,99.24645833333334,18.153958333333332,4.239583333333333
2a2d22ae30e026f1893083c8405ca522,bed_bath_table,67,11225.0,142.47462686567167,25.062686567164178,4.2835820895522385
f22c9d6ce2431ff939aad39e026cc7ef,auto,9,11149.54,1199.9,38.937777777777775,4.111111111111111
f27aff266ad97e75d4a24c893b2c311e,home_appliances_2,13,11068.04,775.0,76.3876923076923,4.384615384615385
d696750e550fd0f733979dd7e5dff921,housewares,57,11048.69,172.94491228070177,20.891754385964912,4.526315789473684
e9a69340883a438c3f91739d14d3a56d,housewares,56,11030.49,166.54660714285714,30.426428571428573,4.071428571428571
a50acd33ba7a8da8e9db65094fa990a4,auto,79,10997.09,117.29999999999998,21.90367088607595,4.215189873417722
3225c54bb2785c33f49f50398fcdb88c,watches_gifts,37,10939.66,279.21000000000004,16.456486486486487,3.675675675675676
0a57f7d2c983bcf8188589a5fea4a8da,watches_gifts,86,10874.76,111.26744186046511,15.183255813953489,4.0
fbce4c4cb307679d89a3bf3d3bb353b9,bed_bath_table,60,10801.62,142.0,38.027,3.9833333333333334
53ea9da485f6aed8a6f03a85831fe021,watches_gifts,39,10749.92,257.14641025641026,18.492564102564103,3.6666666666666665
25f86162fee18735fffdb762dcb10d7c,bed_bath_table,61,10733.48,153.34262295081967,22.61606557377049,4.213114754098361
19936fa4f614ee0590d3b77ac83fd648,fixed_telephony,6,10633.119999999999,1743.3333333333333,28.853333333333335,1.3333333333333333
5411e9269501a870cabf632f05655131,stationery,76,10604.78,118.73684210526316,20.79973684210526,4.368421052631579
e44f675b60b3a3a2453ec36421e06f0f,sports_leisure,84,10263.75,106.53690476190476,15.650595238095239,4.095238095238095
b114bf337c0626166abe574eee9e3f32,office_furniture,54,10262.529999999999,154.59259259259258,35.45425925925926,3.2222222222222223
db5efde3ad0cc579b130d71c4b2db522,audio,48,10231.39,196.37041666666667,16.783541666666668,3.7083333333333335
aed75ad669fbebd5a385ac7cc2ae7573,health_beauty,15,10214.16,550.0,130.94400000000002,4.333333333333333
8a12c0e223d9dbd49ccfcd2ad25d1b30,construction_tools_construction,5,10142.49,1998.0,30.498,5.0
657247f6f60543b93e3cc708a8e6329c,luggage_accessories,32,10128.17,257.4275,59.0778125,3.90625
e59dd207c69d86e890febadc796d1078,cool_stuff,62,10025.5,145.86080645161292,15.840806451612902,3.725806451612903
933f4f76eae38d2a97ecfb7c6355f0bc,health_beauty,7,9988.69,1381.2928571428572,45.66285714285714,3.2857142857142856
b0961721fd839e9982420e807758a2a6,garden_tools,124,9935.63,57.693548387096776,22.4325,4.153225806451613
154e7e31ebfa092203795c972e5804a6,health_beauty,274,9824.199999999999,22.530145985401457,13.324598540145985,4.364963503649635
34f99d82cfc355d08d8db780d14aa002,computers,3,9779.46,3133.3233333333333,126.49666666666667,4.666666666666667
9bfc55df037ce3ac01bfd84781adf7e5,audio,16,9776.03,590.12125,20.880625000000002,4.75
8aa6223e400af9c97b07c75993142721,baby,47,9710.56,175.86510638297872,30.742553191489364,4.148936170212766
11250b0d4b709fee92441c5f34122aed,agro_industry_and_commerce,22,9710.48,414.1363636363636,27.24909090909091,4.7272727272727275
fe59a1e006df3ac42bf0ceb876d70969,computers_accessories,12,9701.67,762.0083333333333,46.464166666666664,3.3333333333333335
4df83a41105e00e0845b9d12b5fe601c,watches_gifts,11,9681.369999999999,860.2818181818183,19.842727272727274,4.454545454545454
cce3ce6484896041ae3dafdd4308a39c,consoles_games,9,9636.42,1039.4344444444444,31.278888888888886,4.333333333333333
2948658cb6abc82847412be7201bfc4c,health_beauty,68,9609.22,114.11764705882354,27.194411764705883,3.926470588235294
f7740e5b4337a3cc4a8a204553101a85,health_beauty,17,9599.14,534.9882352941177,29.66705882352941,4.529411764705882
0bbdc963004d9b2fd3427ee3c5ae3608,sports_leisure,30,9595.77,302.3333333333333,17.525666666666666,4.366666666666666
c6ea63369936552872ae890c82175b4b,bed_bath_table,43,9522.37,199.92441860465115,21.526046511627907,4.395348837209302
629e019a6f298a83aeecc7877964f935,auto,72,9498.060000000001,111.71944444444445,20.198055555555555,4.611111111111111
fc1d8637c0268af3db482c14b7ef8e75,bed_bath_table,57,9455.890000000001,149.1982456140351,16.69456140350877,4.333333333333333
437c05a395e9e47f9762e677a7068ce7,health_beauty,151,9335.88,50.01370860927152,11.813311258278146,4.211920529801325
fe9dfbe7f974621789683b7b78be2a16,health_beauty,26,9286.830000000002,325.89576923076925,31.29,4.115384615384615
b5e13c9a353102f79c6206ff5cb61a50,toys,90,9266.41,85.7888888888889,17.17122222222222,2.911111111111111
617186c3d97ea56c9c683a8a3974e8c1,perfumery,93,9192.22,83.37709677419355,15.463978494623657,4.376344086021505
8317b177579dd27ff068b83205e2169b,cool_stuff,46,9127.34,180.74260869565217,17.67782608695652,4.304347826086956
2028bf1b01cafb2d2b1901fca4083222,perfumery,132,9116.53,55.664242424242424,13.40037878787879,4.401515151515151
928e52a9ad53a294fdcc91bcf59d1751,housewares,59,9087.23,135.08474576271186,18.936101694915255,3.440677966101695
f71973c922ccaab05514a36a8bc741b8,luggage_accessories,64,9016.03,103.08890625000001,37.7865625,4.328125
4413a608a42bd21bbf9d5abbd58c249a,cool_stuff,50,9014.12,158.45,21.832399999999996,3.92
9453bde60c4ee52155c963641736cfc5,health_beauty,18,9009.85,482.8572222222222,17.69,4.277777777777778
7fb04722aba7a2b632bac8f9819796f3,health_beauty,87,8963.46,82.58735632183908,20.440919540229885,4.137931034482759
a9516a079e37a9c9c36b9b78b10169e8,office_furniture,59,8903.46,119.3628813559322,31.54322033898305,3.4237288135593222
3f14d740544f37ece8a9e7bc8349797e,computers_accessories,87,8879.11,84.94666666666667,17.112068965517242,3.7471264367816093
69d3ff4f45d52d69e4b06760e0e154e2,musical_instruments,8,8842.06,1082.465,22.7925,3.875
952670bc019a73f0933157ec82ff6e4f,bed_bath_table,39,8755.29,202.12384615384616,22.37076923076923,4.0
27535386be7362e36d9e78c2afb8c0e5,health_beauty,7,8626.26,1199.9,32.42285714285715,4.857142857142857
423a6644f0aa529e8828ff1f91003690,agro_industry_and_commerce,18,8609.73,446.8333333333333,31.485,4.333333333333333
d017a2151d543a9885604dc62a3d9dcc,fashion_bags_accessories,139,8554.37,49.0,12.542230215827338,4.057553956834532
b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,166,8543.77,36.50072289156626,14.96777108433735,3.5481927710843375
78819ab10b4a44927c832a21c06849e0,computers_accessories,14,8512.39,580.27,27.757857142857144,4.142857142857143
1f411e9a31196b71ed8438c8254b858e,computers,12,8385.14,656.66,42.10166666666667,4.75
fb55982be901439613a95940feefd9ee,stationery,84,8384.55,80.78571428571429,19.03035714285714,4.071428571428571
b4436da747c3a53ab07ac0e71de17dcd,sports_leisure,5,8369.54,1599.0,74.90799999999999,2.0
df0c26d7ddb998e2517658a55e46e48a,home_appliances_2,5,8363.02,1588.6,84.00399999999999,4.4
f39a8b27ce90ac582103bf36f09690dd,consoles_games,24,8322.03,332.75,14.00125,4.208333333333333
0bcc3eeca39e1064258aa1e932269894,garden_tools,115,8303.98,54.09478260869565,18.113739130434784,4.1
93c902b021a9e594f658ab1b0351602a,electronics,71,8249.81,100.18169014084508,16.012816901408453,3.8732394366197185
38c56c5c5b16958d95bf8254498ad555,watches_gifts,10,8246.92,804.0,20.692,4.7
64fb265487de2238627ce43fe8a67efc,bed_bath_table,73,8228.4,91.41493150684931,21.302876712328764,3.9315068493150687
eed5cbd74fac3bd79b7c7ec95fa7507d,unknown,4,8200.24,1989.0,61.06,3.5
5183344b5357029cfd88c7f511ed876d,musical_instruments,4,8184.82,1999.0,47.205,3.75
09481a6dfe9eb590dc8b265b54dc4c97,computers_accessories,8,8178.169999999999,962.175,60.09625,2.625
fe01b643060a6446e59f58e3021e66b3,perfumery,46,8164.150000000001,140.40434782608696,37.077173913043474,4.282608695652174
363218ba55c610b750224f90bdd34be1,bed_bath_table,86,8143.32,80.50383720930232,14.185930232558139,4.465116279069767
f8b624d4e475bb8d1bddf1b65c6a64f6,housewares,40,8070.77,179.0,22.76925,4.85
aba86c093ccdbac75b09111d57e50004,office_furniture,57,8056.65,119.63508771929824,21.70964912280702,3.912280701754386
7614c62b86a81021243e438cfde78ccc,health_beauty,15,8035.2699999999995,502.63399999999996,33.050666666666665,3.7333333333333334
5328338cfaa16ba10561cd970c73ca11,cool_stuff,35,8011.389999999999,200.11428571428573,28.78257142857143,4.514285714285714
dbb67791e405873b259e4656bf971246,computers_accessories,86,7991.46,79.44162790697673,13.482325581395349,3.9186046511627906
dd113cb02b2af9c8e5787e8f1f0722f6,sports_leisure,2,7990.31,3874.5,120.655,4.5
3ecf69ee1fe21cfd40b30cbea549e563,small_appliances,3,7961.41,2622.6666666666665,31.136666666666667,3.3333333333333335
777d2e438a1b645f3aec9bd57e92672c,bed_bath_table,92,7940.96,69.86956521739131,16.445217391304347,4.108695652173913
a3cd9517ebf5a50dca25acce54f3b171,housewares,3,7939.249999999999,2338.08,308.33666666666664,4.333333333333333
c1ad8ac66c91ad301cefc322ba2adf31,watches_gifts,13,7928.14,590.9146153846154,18.942307692307693,3.5384615384615383
41c24b8ce92d1a2cac62db5edfd088b2,watches_gifts,63,7915.400000000001,108.88587301587302,16.755396825396826,4.444444444444445
4178e16324fd0c9a8e18463caf390cc6,cool_stuff,26,7884.39,266.0769230769231,37.168846153846154,4.230769230769231
7c55ea4aea1acf1ce11440010f5aa298,housewares,18,7872.37,406.0,31.35388888888889,4.333333333333333
ec2d43cc59763ec91694573b31f1c29a,bed_bath_table,131,7868.95,45.89137404580152,14.176946564885498,4.038167938931298
79c0ace2ccf0da036e787875a49151a4,kitchen_dining_laundry_garden_furniture,17,7830.37,383.05882352941177,77.55117647058825,4.0588235294117645
06edb72f1e0c64b14c5b79353f7abea3,bed_bath_table,140,7809.700000000001,40.79857142857143,14.985000000000001,4.014285714285714
0abc19e41fdc9d6894b8cae651619253,electronics,3,7803.02,2458.2000000000003,142.80666666666664,2.0
fbc1488c1a1e72ba175f53ab29a248e8,perfumery,58,7769.01,118.49120689655172,15.457241379310345,4.620689655172414
3354a4e684f5e7199f9407db70ccd92b,cool_stuff,71,7735.48,90.41253521126761,18.537887323943664,4.267605633802817
d04e48982547095af81c231c3d581cb6,watches_gifts,29,7696.47,248.32758620689654,17.06793103448276,4.448275862068965
5d6bea33648f018dbb563f3a2fab09f3,furniture_decor,44,7689.97,150.22272727272727,24.549318181818183,4.136363636363637
b192be433004cc1f10b467c0e9ea309b,computers_accessories,35,7644.59,186.94000000000003,31.476857142857146,4.085714285714285
f35927953ed82e19d06ad3aac2f06353,books_general_interest,57,7633.43,114.73666666666666,19.183157894736844,4.0701754385964914
30ac6df06dc59ad72cf2f158fc2d904c,housewares,55,7564.51,113.85454545454546,23.682,3.8727272727272726
b1d207586fca400a2370d50a9ba1da98,unknown,47,7526.07,149.0,11.129148936170214,1.9148936170212767
43423cdffde7fda63d0414ed38c11a73,watches_gifts,93,7519.4800000000005,62.15354838709677,18.701075268817206,3.5806451612903225
9545d45c37449ccbc376de3a04c66e71,health_beauty,52,7510.070000000001,126.22692307692309,18.197499999999998,4.326923076923077
d6fe3b4ddecd4a8393c6a1385de3bfb6,office_furniture,31,7482.38,198.71516129032258,42.65193548387097,2.967741935483871
cb26d15d1b6eabaac7c0803774245884,sports_leisure,7,7476.63,938.1428571428571,129.94714285714286,4.571428571428571
4b96786612ebe7463132fce2c4dca136,housewares,49,7452.94,124.33673469387755,27.764081632653063,4.224489795918367
41cd333a4af5e36df81fc0b83ccf8e2d,baby,18,7446.75,387.54999999999995,26.158333333333335,3.8333333333333335
43944a8f8f0b7ae86b6c3d3c2f257375,home_appliances,10,7427.88,699.0,43.788,4.2
59f09deeea7c839a9212a19f3416b892,housewares,16,7356.969999999999,374.9,84.910625,3.5625
2d4500a3d35334916c955b3c365dbefe,small_appliances,6,7355.83,1199.0,26.971666666666664,4.666666666666667
61937887eb6ee0b405a5759756426486,health_beauty,9,7355.67,790.0555555555555,27.24111111111111,3.7777777777777777
672e757f331900b9deea127a2a7b79fd,agro_industry_and_commerce,17,7355.34,405.0,27.66705882352941,4.0
11fd9d7ba552e1d28872e008acf1e050,cool_stuff,48,7337.01,136.67291666666668,16.181458333333335,4.270833333333333
781afe929e3016a667f5f439afd55fce,sports_leisure,59,7313.34,108.75762711864408,15.19728813559322,4.1525423728813555
83b00325c13c44245b2c3a2befa62a0e,baby,33,7210.28,160.59636363636363,57.89696969696969,3.515151515151515
223d34a3d9334039f5ff9511dc044bbb,telephony,27,7206.34,242.44,24.46148148148148,4.2592592592592595
d04857e7b4b708ee8b8b9921163edba3,computers_accessories,83,7172.57,70.61650602409638,15.8,4.325301204819277
8f211599d0cde9d8551a6984d758e1f4,housewares,5,7168.41,1357.5,76.182,4.4
4d0322b5ddf89ce6a3564aca2e261a3a,garden_tools,4,7156.54,1681.75,107.385,4.25
349ce46a0e2e20054aa9d80c48af8816,construction_tools_lights,42,7133.43,150.4702380952381,19.37333333333333,4.142857142857143
69455f41626a745aea9ee9164cb9eafd,watches_gifts,40,7110.08,159.937,17.815,4.125
e7f85e7f0203b7b95cc1b4c21b4b070c,cool_stuff,23,7102.21,263.9073913043478,44.88434782608695,4.869565217391305
8b52d90d2e8716dad633486c6cc94ecf,telephony,7,7083.19,989.0,22.884285714285713,1.2857142857142858
e9c1abcc7126360336d8f56d49041a8c,health_beauty,19,7025.53,349.0,20.76473684210526,4.526315789473684
98d61056e0568ba048e5d78038790e77,auto,37,7014.63,167.17297297297296,22.411621621621624,4.405405405405405
f40876e0ef3cd5f9132b1f16b04b1346,health_beauty,55,7013.660000000001,108.44545454545455,19.075636363636367,4.109090909090909
386486367c1f9d4f587a8864ccb6902b,bed_bath_table,54,7007.4,111.45092592592593,18.31574074074074,3.3518518518518516
7b35be468d9795a7529f65c50ec87668,watches_gifts,11,6944.219999999999,612.2954545454545,18.997272727272726,4.2727272727272725
489ae2aa008f021502940f251d4cce7f,housewares,1,6929.31,6735.0,194.31,5.0
69c590f7ffc7bf8db97190b6cb6ed62e,computers,1,6922.21,6729.0,193.21,0.0
31a2f42a87890f87d77daebdfabc182e,toys,42,6919.07,146.45714285714286,18.282619047619047,4.333333333333333
2bb3e85f2a403543fdb64e266e70c792,toys,16,6818.78,344.5875,81.58625,4.625
dc9471db933efad7bf0ce685380578bd,computers_accessories,22,6815.59,283.7640909090909,26.035454545454545,3.6818181818181817
15859e3a8aaa3c192c10a91d8722abd5,health_beauty,21,6761.59,302.7704761904762,19.21,3.0952380952380953
8b5227e28272123eefd613a10ffd7704,watches_gifts,13,6754.39,502.46153846153845,17.106923076923074,4.0
bc2d6310e5cbd60facb2f9c8d9471597,cool_stuff,10,6743.13,629.0,45.313,4.4
1bdf5e6731585cf01aa8169c7028d6ad,art,1,6726.66,6499.0,227.66,5.0
c92f0e7b9d49a9543558d6532772441b,luggage_accessories,36,6698.67,141.2388888888889,44.835277777777776,3.888888888888889
23ed7a10a36c6f88a757a9c83df9ea20,perfumery,14,6644.63,453.47142857142853,21.145,4.285714285714286
89f59eee27a6a49b9f0d887136c71cd4,health_beauty,5,6619.540000000001,1299.65,24.258000000000003,4.6
b3bcd6f54c943fecf8f51e0b988e5cc9,health_beauty,5,6595.2300000000005,1278.05,40.995999999999995,4.2
450c25d98ed6923154a934554475bf13,health_beauty,13,6592.9,399.0,108.14615384615384,4.3076923076923075
e251ebd2858be1aa7d9b2087a6992580,garden_tools,47,6575.04,116.02340425531915,23.871063829787236,3.9148936170212765
6a162a899a815ed15db1689e8efc976c,cool_stuff,10,6572.09,634.9,22.309,3.4
404a57563d487aecbc2b1a01d9b89aab,bed_bath_table,27,6560.5,219.25555555555553,23.725925925925928,2.8518518518518516
11bbef4e2a44601d9dd471aa1fb433e6,health_beauty,19,6543.96,330.5163157894737,13.902631578947368,4.052631578947368
97c948ebc8c04b26b7bbb095d4228f2a,health_beauty,5,6483.33,1050.0,246.666,4.2
1d16c0509e7011656e03c6a582ff6667,health_beauty,7,6475.74,760.0,165.1057142857143,4.142857142857143
6dde44b4172999f35f08654d06bad633,office_furniture,25,6451.37,203.982,54.0728,3.52
bd9fca6bf4bdcbf4094d7bc11415dfe5,small_appliances,5,6445.08,1259.0,30.016,3.4
130482add9fd75ccb6c57ba007694a2d,computers_accessories,49,6441.02,105.0,26.44938775510204,4.520408163265306
e3dd336775af78a83fc27ed85f0f15da,health_beauty,15,6425.94,410.22999999999996,18.166,4.333333333333333
3eef0cb94ba82de806bb30ab743c7655,office_furniture,58,6392.849999999999,80.3348275862069,29.886724137931036,3.2241379310344827
23e44bcf966914b366c7e28f13327dfe,garden_tools,3,6358.87,2029.0,90.62333333333333,3.6666666666666665
f96ff9b997681965689f78bef092fdd9,health_beauty,8,6356.03,770.25,24.25375,4.875
06abf4be826ed1d548e8a22a3d75d912,health_beauty,10,6348.59,599.0,35.859,4.8
7612afaa8218e79b3011243ed9edea9c,sports_leisure,14,6340.1,397.3357142857143,55.528571428571425,3.0
a39cc58c1b5926b6f9f378daa89f1315,home_construction,35,6334.07,150.28,30.69342857142857,4.142857142857143
05a9dadb8402b6b7ae3dd28f7da187b5,computers_accessories,33,6326.04,159.0,32.698181818181816,4.212121212121212
